ticker,headline,preview
SOL,"Bitcoin Jumps Above $24,000 Again, Here Are Other Crypto Movers That Should Be On Your Radar Today","Bitcoin BTC/USD, the world's oldest cryptocurrency, managed to surpass the $24,000 level again after recording losses over the previous few session. The second-most valued cryptocurrency, Ethereum ETH/USD, also rose sharply, inching toward the $1,900 mark this morning."
SOL,"Bitcoin, Ethereum Notch Losses; Here Are The Top Crypto Movers For Wednesday","Bitcoin BTC/USD, the world's oldest cryptocurrency, fell below the $23,000 level, after recording steady growth over the previous few sessions. The second-most valued cryptocurrency, Ethereum ETH/USD, also lost steam, with the crypto dropping below the $1,700 level."
SOL,"Bitcoin Approaches This Major Level, Here Are Other Crypto Movers That Should Be On Your Radar","Bitcoin BTC/USD, the world's most valued cryptocurrency, is inching towards the $24,000 level after recording steady growth over the past few days. The second-most valued cryptocurrency, Ethereum ETH/USD, meanwhile, is racing towards the $1,800 mark."
SOL,"Why Polkadot, Solana, and Cardano Are 3 Altcoins in Focus Today",Investors appear to be increasingly focused on fundamental growth metrics in the crypto world.
SOL,"Bitcoin, Ethereum Record Gains; Here Are The Top Crypto Movers For Monday","Bitcoin BTC/USD, the world's most valued cryptocurrency, remained steady during the weekend, trading above the $23,400 mark this morning. The second-most valued cryptocurrency, Ethereum ETH/USD, meanwhile, surpassed the $1,700 level on Monday."
SOL,Hackers Just Stole $8 Million From Solana Wallets -- Is It Time to Sell This Cryptocurrency?,Millions of dollars were drained from thousands of Solana wallets this week.
SOL,An Unlikely Match - What's Moving Crypto,"With the Merge approaching, Ethereum ETH/USD Name Service saw 378,000 new domain registrations last month. There are now over 1.8 million .eth addresses owned. Bitcoin maximalist Michael Saylor is stepping down as CEO of MicroStrategy MSTR so he can focus more on the cryptocurrency."
SOL,Why Competition Between NFT Marketplaces Is Good News,"While crypto is in a bear market the one sector that has weathered the storm relatively well is NFTs. A new report estimates the global NFT market will be worth $231 billion by 2030, growing at a compounded growth rate of 33.7% over the next eight years."
SOL,3 of the Best Cryptos to Stake for Passive Income in 2022,"If you are looking for a way to boost your crypto returns, here are three of the safest options for generating passive income in your crypto portfolio."
SOL,Meta Platforms Teams With Coinbase And Dapper Labs For NFTs On Instagram: Here Are The Details,"Meta Platforms META, the parent company of Facebook and Instagram, is updating plans for its launch of non-fungible tokens ( NFTs ) ."
SOL,Solana Attack Once Again Has Critics Questioning Its Long-Term Viability,Bad actors somehow are getting inside Solana wallets and stealing tokens.
SOL,Is Solana Trying to Become the Apple of the Crypto World?,"Solana is opening a new retail store experience in New York City. If all goes according to plan, Solana could one day become the biggest brand in the blockchain world."
SOL,"Bitcoin Remains Above This Major Level, Here Are Other Crypto Movers That Should Be On Your Radar","Bitcoin BTC/USD, the world's oldest cryptocurrency, traded slightly higher on Thursday, and managed to remain above the $23,000 level. However, Ethereum ETH/USD, the second-most valued cryptocurrency, continued its bull run with the crypto staying above the $1,600 mark for the second day in a row."
SOL,Bitcoin Shows Strength Despite Crypto Hacks,"Bitcoin BTC/USD has reclaimed $23,000 this morning, which is a positive sign for bulls, as it means that the price is above the highly watched 200 weekly moving average ( which sits at around $22,900 ) ."
SOL,Can Magic Eden's Ethereum NFT Marketplace Succeed Where Others Have Failed?,"A leading NFT marketplace announced it will begin integrating Ethereum ETH/USD NFTs onto its platform, which could provide increased competition for market leader OpenSea. Can Magic Eden succeed at taking share from OpenSea? What Happened: Magic Eden announced Tuesday its plans to add Ethereum ..."
SOL,Missed Out On Ethereum? Buy This Cryptocurrency Now,Solana could offer greater upside potential than Ethereum at a much more attractive entry price.
SOL,3 Cryptos to Buy and Hold During a Crypto Winter,These valuable networks possess characteristics that should help them weather the storm.
SOL,Solana  ( SOL )  Outage: Users Speculate Developers Are Probing Hack,The Solana SOL/USD network went offline briefly on Tuesday night following reports that private keys to hot wallets in the ecosystem had been compromised.
SOL,"Bitcoin Edges Past $23,000 But Ethereum Moves Lower, Here Are The Top Crypto Movers For Wednesday","Bitcoin BTC/USD, the world's oldest cryptocurrency, managed to climb above the $23,000 level on Wednesday. Although, Ethereum ETH/USD, the second-biggest cryptocurrency, edged lower this morning, but it still remained above the $1,600 mark today."
SOL,BREAKING: Solana Ecosystem Hack Sees $5M Drained From Private Wallets...So Far,"The Solana SOL/USD blockchain appears to be facing an ongoing exploit that has compromised users' private wallets across the ecosystem. What Happened: On Tuesday, market participants reported a ""potentially massive"" hack on Solana."
SOL,3 Cryptos That Could Beat Bitcoin,Bitcoin is the most valuable cryptocurrency but it has major threats.
SOL,3 Reasons to Buy Tezos Right Now,"Tezos continues to line up high-profile projects and collaborations for its lightning-fast, state-of-the-art blockchain."
SOL,This Crypto Market Phantom Could Be Poised for a Major Breakout,"If investor interest in everything DeFi returns, then Fantom could be one of the biggest beneficiaries."
SOL,How the World's Fastest Man Could Unlock an Avalanche of Good News for This Crypto,Legendary Olympic sprinter Usain Bolt just signed on to promote a new fitness gaming app for Avalanche.
SOL,What's Behind Disney's Interest in Crypto?,"Polygon is joining Disney Accelerator, but why?"
SOL,"Bitcoin  ( BTC ) , Ethereum  ( ETH )  Funds See $30M In Weekly Inflows","Cryptocurrency investment products saw inflows worth close to $30 million last week, the majority of which came from Switzerland. What Happened: According to data from CoinShares, Bitcoin BTC/USD saw $19 million worth of inflows and Ethereum ETH/USD saw $8.1 million worth of inflows for the week ..."
SOL,Solana Sinks 8% Today as Bears Maul the Crypto Project,Will the bears be proven right with Solana?
SOL,"Bitcoin Drops Further To This Level, Here Are Other Crypto Movers That Should Be On Your Radar","Bitcoin BTC/USD, the world's oldest cryptocurrency, declined to the $21,000 mark, recording sharp losses on Tuesday. Ethereum ETH/USD, the second-biggest cryptocurrency, meanwhile, fell below the $1,500 level, but remained above $1,400."
SOL,"Chips And 'Buy the Dip'? This Top 10 Restaurant Chain Offering A Chance To Win Bitcoin, Dogecoin And More","A leading restaurant company is celebrating National Avocado Day with a new cryptocurrency themed promotion and game that will give away over $200,000 in prizes. What Happened: A new promotion from Chipotle Mexican Grill CMG is giving fans the opportunity to win free crypto and get offers for ..."
SOL,Why Dubai's New Metaverse Strategy Could Be a Huge Catalyst for This Crypto,Dubai's plan to support the build-out of the metaverse could be a huge boost for Solana.
SOL,Why Crypto and Coinbase Dropped on Thursday,The rally has taken a breather today.
SOL,"Bitcoin Now Surges Past This Major Level, Here Are Other Crypto Movers That Should Be On Your Radar","The cryptocurrency market continued to recover on Wednesday, with Bitcoin BTC/USD, the world's oldest cryptocurrency, surpassing the $23,000 level. Although Bitcoin is still trading much lower than its all-time high level of $68,000, but the crypto's current performance is still better than the ..."
SOL,"Bitcoin Sees $148M Liquidations As Price Crosses $23,000","Bitcoin BTC/USD traders saw high-value liquidations, in excess of $148 million on Tuesday. What Happened: According to data from Benzinga Pro, BTC rallied from an intra-day low of $21,683 to a high of $23,666, gaining 10% over the last 24 hours."
SOL,5 Barriers To Widespread Adoption And How To Overcome Them,"Decentralized finance, or DeFi, gives users more control over their finance than ever before, providing them with new opportunities to lend, borrow, and receive income from their funds. In DeFi world there is no more need in centralized entities, no unnecessary fees are charged."
SOL,"Global Cryptocurrency Market Cap Surpasses This Major Level, Here Are The Top Crypto Movers For Tuesday","The global cryptocurrency market cap regained its $1-trillion level after recording a sharp plunge in the recent period, with the market valuation falling close to $800 billion earlier during the month. Bitcoin BTC/USD, managed to trade above the $22,000 level earlier on Tuesday, but pared some ..."
SOL,"Shiba Inu, Dogecoin, Solana Surge Higher Today: Where Are Meme Coins Headed From Here?",Is another bull market in meme coins just getting started?
SOL,"Bitcoin Breaches This Major Level, Here's Other Crypto Movers That Should Be On Your Radar","The overall cryptocurrency market saw sharp recovery, with the world's largest cryptocurrency, Bitcoin BTC/USD, climbing above the $22,000 mark on Monday."
SOL,Why Ethereum Pulled Crypto Higher Today,"""The Merge"" may already be helping crypto values."
SOL,"As Crypto Competition Heats Up, Here's What Smart Investors Are Watching",Smart investors aren't looking at charts. they're following builders.
SOL,Why Crypto Popped on Friday,The market is shaking off further fallout from recent crypto insolvencies.
SOL,"After Being Crushed in 2022, Is It Safe to Buy This Crypto?",Ether could remain out of favor as interest rates continue to rise.
SOL,This 1 Device Could Accelerate the Mainstream Adoption of Web3 Faster Than Skeptics Thought Possible,It's time for this new wave of technology to become user-friendly.
SOL,More Than $122M In Profits For Walking? Move-to-Earn Crypto App STEPN Reports Q2 Profits,"STEPN, a move-to-earn Web3 application, reported $122.5 million in profits for the second quarter ( Q2 ) of 2022. The cryptocurrency app, which provides consumers cash compensation for physical exercise, operates on the Solana SOL/USD blockchain."
SOL,Top 10 NFTs By Weekly Sales Volume: Bored Ape Yacht Club And CryptoPunks Lead Way,"The non-fungible token ( NFT ) marketplace has seen a drop in sales volume on OpenSea, an NFT marketplace for buying and selling items. The highly anticipated Coinbase Global Inc COIN NFT marketplace had a slow start but could be bringing more people into the sector."
SOL,EXCLUSIVE: How Opera Is Building For Future Users With World's First Native Web3 Browser,"With a 25-year history as an alternative browser, Opera continues to innovate with an integrated crypto wallet and IPFS integration. One of the challenges and delights of writing about the Web3 space is that you will get a different definition of Web3 every time you ask."
SOL,"Klaytn Partners With OpenSea, Aims To Grow NFT Market In Asia","Singapore-based blockchain Klaytn has teamed up with NFT marketplace OpenSea to invest in the Asian NFT market. What Happened: Klaytn is one of four blockchains supported by OpenSea, the world's biggest NFT marketplace. The others include Ethereum ETH/USD, Solana SOL/USD, and Polygon MATIC/USD."
SOL,"Is ""Solana Summer""  ( Finally )  Upon Us ?",Solana's resilience in the bear market might be a signal to take the altcoin more seriously.
SOL,Probably Nothing? Polygon To Integrate With Web3 Smartphone After Solana Phone Makes Mobile Push,"Polygon MATIC/USD is partnering with tech company Nothing to integrate web3 into their smartphones. What Happened: Nothing is working with Polygon to present NFTs on the Nothing Phone ( 1 ) , which is set to be released on July 12. ""Nothing Community Dots"" is the NFT project that will involve ..."
SOL,3 Cryptocurrencies That Will Shape the Future,"Things can change quickly in crypto, but these cryptocurrencies might be around for the long haul."
SOL,Top 10 NFTs By Weekly Sales Volume,"The non fungible token ( NFT ) market has seen a drop in sales volume on OpenSea, an NFT marketplace for buying and selling items. The highly anticipated Coinbase Global Inc COIN NFT marketplace had a slow start but could be bringing more people into the sector."
SOL,Here's the Most Likely Time Frame for Solana to Reach $500,"Despite broader market weakness, this exciting cryptocurrency has a promising future."
SOL,"With Bitcoin Crashing, Is Cryptocurrency Adoption Slowing Down?",Bitcoin's best days may be in the past.
SOL,This News Is a Game Changer for Solana,Solana is making huge strides toward being the most usable blockchain in the world.
SOL,Facebook Parent Meta Testing NFTs With US Creators,"Meta Platforms Inc META is reportedly testing digital collectibles on Facebook with select creators across the United States. What Happened: According to a TechCrunch report on Thursday, Meta has started a slow rollout for a few NFT creators to post their digital collectibles on Facebook."
SOL,Why Crypto Prices Plummeted Today,Defaults continue to be in the news.
SOL,"As Solana Struggles With Network Outages, Here's How Much You'd Have If You Bought $1,000 Worth of SOL One Year Ago","The Solana SOL/USD network has experienced 12 outages in the past year. As a result of this, Solana's price has experienced extreme volatility. Solana is currently trading at $36.44, down from its all-time high of $260.06. Solana rose exponentially during early 2021."
SOL,Cardano Below $0.50: Is It a Buy Before the Vasil Hard Fork Upgrade?,"Down over 80% from its high, Cardano could be worth a look now."
SOL,Solend's Ticking DeFi Bomb Highlights Lack Of Decentralization,"Solend SLND/USD, a decentralized finance ( DeFi ) lending and borrowing platform, recently highlighted the scarce decentralization most such projects face, as it tried to defuse a ticking bomb that might wreck Solana's SOL/USD DeFi ecosystem and its liquidity."
SOL,Crypto Phone? Company Behind A Leading Cryptocurrency Is Launching A Phone: Here's Who And The Details,"Technology giants such as Apple Inc AAPL and Samsung may have competition in the mobile phone market soon. A leading blockchain company announced a new mobile phone coming in 2023. What Happened: Solana Labs, the company behind Solana SOL/USD, announced a crypto mobile phone in partnership with ..."
SOL,"Top 10 NFTs By Weekly Sales Volume: CrytpoPunks Surge, Nine Of Top 10 Up On Week","The non-fungible token market has seen a drop in sales volume on OpenSea, an NFT marketplace for buying and selling items. The highly anticipated Coinbase Global Inc COIN NFT marketplace had a slow start but could be bringing more people into the sector."
SOL,"NFT Marketplace Magic Eden Raises $130M, Here's How Much The Company Is Worth Now","A leading NFT marketplace announced a new funding round Tuesday. Here's a look at who are the new investors, what the funds will go towards and how much the company is worth. What Happened: NFT marketplace Magic Eden announced the closing of a $130 million Series B funding round Tuesday."
SOL,Crypto Gloom: New Investors Using Dips for Gains,"Even as major cryptocurrencies are reeling under immense selling pressure over the last few weeks, new entrants in the markets are hopeful of recovery to offset losses and are making fresh investments on dips for long-term gains."
SOL,"Exclusive: French Montana Unveils Plans To Impact Music & Crypto With Web3, NFTs, and Metaverse","Speaking exclusively to Head of PR at ChangeNOW Mike Ermolaev, 17-time Billboard Global Top 10 rapper French Montana has made a big announcement on entering the cryptocurrency space - a move that will revolutionize the music, the Web 3, and the NFT ecosystems."
SOL,"Why Polkadot, Chainlink, and Cardano Jumped Today","Crypto is bouncing back, but will it last?"
SOL,"The Key Driver Behind the Recovery in Bitcoin, Ethereum, and Solana Today",Are investors putting the Celsius debacle behind them?
SOL,"Bitcoin Breaks Down, But Kevin O'Leary Is Doubling Down: 'I'm Not Selling Anything'","The cryptocurrency market was crashing on Saturday, as most currencies are now trading in bear market territory. And more importantly, the market is still searching for a bottom. Billionaire investor and Shark Tank host Kevin O'Leary, however, isn't too bothered about the predicament."
SOL,Cyber Attacks Are Adding To The Woes Of Web3 Projects In Bear Market,"As more money pours into digital ownership, Web3 projects are becoming a bigger target for scammers whose attacks can negatively impact valuation. Crypto isn't dead, as a recent Coinbase video ad posited - right before it laid off 18% of its workforce - but it has been hurting."
SOL,Not A Lot Of Crypto Winners And The 5 Losers For Thursday,"After a brief flirtation with green on Wednesday, cryptocurrencies were seeing red on Thursday. According to CoinMarketCap, here are the top 5 losers - and only one winner - in the cryptocurrencies ranked in the top 20 market cap at publication at end of the day, Thursday, June 16."
SOL,Why Bitcoin  ( BTC )  Bottom Isn't Here Yet,"With the latest federal reserve 0.75% interest rate hike, the bear market flipped into the green with Bitcoin BTC/USD and Ethereum ETH/USD gains hitting 6% and 11% at the time of writing. Other top altcoins such as Dogecoin DOGE/USD and Solana SOL/USD surged by 13% and 19%, respectively."
SOL,2 Top Cryptocurrencies to Buy on the Dip,It's time to invest in these beaten-down digital assets.
SOL,Crypto A Con? Jim Cramer Sounds Alarm After Calling Ethereum 'Terrific' And Becoming 'A Believer',Jim Cramer is fickle when it comes to stock recommendations. The same could be said for cryptocurrency. What Happened: The CNBC host sounded the alarm on the crypto sector Monday after previously recommending viewers to invest.
SOL,"Top Ten NFTs By Weekly Sales Volume: Bored Ape Yacht Club Takes Back Top Spot From Goblins, Three New Projects Join Leaderboard","The non-fungible token market has seen a drop in sales volume on OpenSea, an NFT marketplace for buying and selling items. The highly anticipated Coinbase Global COIN NFT marketplace has had a slow start, but could be bringing more people into the sector."
SOL,2 Cryptocurrencies to Grow Your Portfolio,More growth may be on the horizon for these young players.
SOL,"Down 78%, Is Solana a Buy?","The crypto bear market has made this ""Ethereum killer"" significantly cheaper."
SOL,1 Fintech Stock That Could Rise With Crypto,The company's growing subscription business is important to watch.
SOL,Top 10 Cryptocurrencies In The World By Twitter Followers,"Cryptocurrency has taken the world by storm. What was once a murky and confusing arena to engage in has now grown to a $1.24 trillion industry, home to a host of alternative investments such as NFTs, which utilize various cryptocurrencies as the purchasing instrument to acquire digital assets ..."
SOL,"Ethereum Merge Is Imminent On Ropsten Testnet, Mainnet Merge Coming Next","Ethereum ETH/USD's initial test network Ropsten is initiating its shift from proof-of-work to proof-of-stake. The highly anticipated network upgrade stands to be only a consensus layer change, with no change to the execution layer."
SOL,"Top 10 NFTs By Weekly Sales Volume: Goblintown Leads Again, Newcomers We Are All Going To Die, Akumu Dragonz Join Leaderboard","The non-fungible token market has seen a drop in sales volume on OpenSea, an NFT marketplace for buying and selling items. The highly anticipated Coinbase Global Inc ( NASDAQ: COIN ) NFT marketplace has had a slow start but could be bringing more people into the sector. This week saw several new N"
SOL,"Why Bitcoin, Ethereum, and Solana Are Falling Today","After a good day for crypto yesterday, investors gave back those gains."
SOL,Crypto Liquidations Top $218M In A Day As Bitcoin Loses $30K Level Again,"More than 74,000 crypto traders saw liquidations worth $218.4 million over the last 24 hours. What Happened: Bitcoin ( CRYPTO: BTC ) , Ethereum ( CRYPTO: ETH ) , and Dogecoin ( CRYPTO: DOGE ) saw some momentary relief on Sunday evening, before recording another sharp decline during the early hou"
SOL,$666M Ethereum Shorts Liquidated On Sunday,"The number of Ethereum ( CRYPTO: ETH ) shorts liquidated reached a three-year high on Sunday. What Happened: According to on-chain liquidation data from CoinGlass, there were $666 million ETH short positions liquidated over the last 24 hours. Meanwhile, ETH longs saw just $3.61 million worth of li"
SOL,This Stock Is the Quiet Giant in Web3,It could be very enticing to investors.
SOL,"Why I Don't Own Bitcoin, but Am Closely Watching These 2 Crypto Projects",Blockchain building is enticing.
SOL,"NFTs Aren't Dead, They're Changing",The first chapter of NFTs is coming to a close.
SOL,Crypto Winter? I'm Grabbing My Coat and Buying These 3 Cryptos Down 70% or More,"Here's why this ""crypto winter"" feels different -- all of these projects continue to build and grow."
SOL,Here's What Caused The Solana Blockchain Halt,The Solana ( CRYPTO: SOL ) network was forced to stop block production for four hours on Wednesday. What Happened: Validators reported the issue around 1 p.m. ET on the Solana Status Twitter page. Earlier today a bug in the durable nonce transactions feature led to nondeterminism when nodes genera
SOL,Solana Is Down: What You Need To Know,"Popular cryptocurrency Solana ( CRYPTO: SOL ) is seeing downtime Wednesday. Here are the current details. What Happened: The Solana block production on the mainnet beta has halted, according to the Solana Status website. The outage tracker says that ""validator operators should prepare for a restar"
SOL,What Investors Should Know About Ethereum's Upcoming Merge,The most important upgrade in blockchain history is coming.
SOL,"CrossTower Takes Aim At NFTs, Lending And Institutional Asset Management In Crypto","Benzinga, a media and data provider bridging the gap between retail and institutional investors, will be bringing back its annual Global Fintech Awards event to New York City on Dec. 8, 2022. Ahead of this recognition of disruptive innovators in finance and technology, Benzinga will periodically pub"
SOL,Solana Just Topped Ethereum in Daily NFT Sales Volume for the First Time,"Don't look now, but Solana NFTs just passed a major milestone."
SOL,2 Top Cryptocurrencies Down 80%  ( or More )  to Buy Right Now,These beaten-down digital assets are backed by a compelling investment thesis.
SOL,Why NFTs Will Solidify Solana,Solana NFTs are coming to Instagram and Facebook.
SOL,"Is a Crypto Market Recovery Under Way? Bitcoin, Solana, and Avalanche Surge Higher Today",Strong price performance from these three large-cap tokens has investors excited about the near-term prospects of this sector.
SOL,Panic or Back Up the Truck? What to Think About Cryptocurrencies Right Now,"Cryptocurrencies are down and look risky, but that could be a buying opportunity for the long-term winners."
SOL,Why Are Ethereum  ( ETH )  Users 'Willing To Pay' Over $15M In Fees?,"A report from venture capital firm a16z's cryptocurrency research team delves into why Ethereum ( CRYPTO: ETH ) remains the most popular smart contract network despite its expensive gas fees. What Happened: In the report, a16z presented an overview of how the cryptocurrency industry has evolved ov"
SOL,2 Top Cryptocurrencies to Buy and Hold for the Next Decade,"These crypto coins have fallen dramatically from their highs, creating a buying opportunity."
SOL,My 3 Top Cryptocurrencies to Buy in May,Looking for top tokens to buy amid plunging prices in the crypto world? Here are three great picks.
SOL,"Why Solana, Cardano, and Avalanche Jumped Today","Crypto values are on the comeback, but there are still storms ahead for the industry."
SOL,Missed Out on Ethereum? Buy This Cryptocurrency Now,High speed and low costs are characteristics this blockchain network is known for.
SOL,$760M Liquidated From Crypto As Bitcoin Reclaims $30K,"Over 230,000 crypto traders saw liquidations worth $760 million over the last 24 hours. What Happened: Bitcoin ( CRYPTO: BTC ) rose 10% over the last day to $30,400, as per data from Benzinga Pro. Ethereum ( CRYPTO: ETH ) was up 7.7%, trading above $2,000. See Also: Bitcoin, Ethereum, Dogecoin J"
SOL,"Crypto Market Crash: Cardano, XRP, and Solana All Take Big Hits Again Today","What could be so bad that nearly all tokens are falling in unison, once again, today?"
SOL,How Solana Pay Is Pressuring Visa and Mastercard,Credit card companies' focus on increasing profits may actually lead to more disruption and competition long term.
SOL,Is The NFT Market Dead Or Alive? That Depends On Who You Ask,"After taking the market by storm in 2021, the growth of non-fungible tokens has faced some bumps in 2022. Ask those who cover the sector if the NFT market is dead or alive, and you may get some different answers.
What Happened: A recent report from The Wall Street Journal said sales of NFTs are flat"
SOL,2 Top Cryptocurrencies to Buy and Never Sell,"These two ""Ethereum killers"" look poised for sustainable success."
SOL,Bitcoin  ( BTC )  Crash Wipes $1B Off Crypto Markets,"More than $1 billion was liquidated from crypto markets as Bitcoin  ( CRYPTO: BTC )  lost support at $30,000.
What Happened: According to data from Benzinga Pro, Bitcoin fell 8% on Monday to $29,944 - the lowest since July 2021.
Data from Coinglass shows that over 280,000 crypto traders were liquida"
SOL,"Top 10 NFTs By Weekly Sales Volume: Otherdeed For Otherside Dominates List Again, Solana-Based Okay Bears Stays In Top 10 While Several Projects Rejoin","The non-fungible token market continues to heat up with strong sales volume on OpenSea, an NFT marketplace for buying and selling items.
The highly anticipated Coinbase Global Inc  ( NASDAQ: COIN )  NFT marketplace has had a slow start but could be bringing new people into the sector.
Every week, Be"
SOL,Bitcoin Drops 6% As Crypto Market Gets Painted Red,"The world's top cryptocurrency Bitcoin  ( CRYPTO: BTC )  is seeing a major price drop today, with most of the cryptocurrency market following suit.
What Happened: Market data shows that Bitcoin's price fell from its 24-hour high of just under $36,000 down to about $33,900 for a price drop of nearly "
SOL,"Instagram To Integrate NFTs From Ethereum, Solana, and Polygon: What You Need To Know","Meta Platforms Inc's  ( NASDAQ: FB )  Instagram is soon going to integrate NFTs  ( non-fungible tokens )  from Ethereum  ( CRYPTO: ETH ) , Polygon  ( CRYPTO: MATIC ) , Solana  ( CRYPTO: SOL ) , and Flow. 
According to the report, Meta is expected to make an official announcement on this as early as "
SOL,This Crypto Will Be the Solana of 2022,NEAR is gearing up to join the top tier of cryptocurrencies.
SOL,Much Wow: Largest Commercial Dogecoin Transaction Ever Buys BIG3 Basketball Team,"A professional basketball league co-founded by rapper Ice Cube announced a way for fans and investors to purchase teams. That news led to Dogecoin  ( CRYPTO: DOGE )  and Solana  ( CRYPTO: SOL )  being involved in several large transactions for teams. Here's the latest.
What Happened: Technology and "
SOL,The Largest Market Cap Coin You Haven't Heard Of: LUNA,"Terra could be the top performing alt coin in 2022, outperforming ADA, SOL, MATIC, and others."
SOL,Solana Stopped Working Again This Weekend: Here's Why The Blockchain Crashed for 7 Hours,"Solana  ( CRYPTO: SOL )  - a high scalability smart contract-enabled blockchain, which many believe to be the Ethereum-killer  ( CRYPTO: ETH )  - saw 7 hours of downtime on Saturday, now investigations have revealed why. This follows the network crashing in mid-September 2021 and January 2022.
What "
SOL,"Top 10 NFTs By Weekly Sales Volume: Otherdeed For Otherside Dominates List, A Solana NFT Project Breaks Into Top 5","The non-fungible token market continues to heat up with strong sales volume on OpenSea, an NFT marketplace for buying and selling items.
The launch of the long awaited Coinbase Global Inc  ( NASDAQ: COIN )  NFT marketplace has also brought the potential of millions of new NFT investors to the sector"
SOL,Own A Piece Of Lewis Hamilton's F1 Car Thanks To NFTs And FTX,"Ever wanted to own a piece of a Formula One car? Winning an auction for a non-fungible token could complete the dream for many fans of the global racing sport.
What Happened: Formula One, which is owned by Liberty Formula One Group  ( NASDAQ: FWONA )  ( NASDAQ: FWONK ) , is set to race its inaugural"
SOL,Stripe Is Now Using Crypto Rails -- Is Square Next?,Stripe introduced crypto payouts for Twitter creators and it could be the tip of the iceberg.
SOL,2 Cryptos That Could Outpace Ethereum,These younger blockchain projects are showing serious promise.
SOL,Ethereum in 3 Charts: Buy or Sell?,Ethereum gives investors reasons for both optimism and caution.
SOL,2 Top Cryptocurrencies to Buy and Hold for Decades,These exciting assets could turbocharge your investment portfolio.
SOL,"Can Solana Reach $1,000?",It's all about the digital economy for Solana.
SOL,"Why Ethereum's ""Merge"" Delay Is Terrible News","The ""merge"" is supposed to bring much-needed upgrades like lower costs and faster speeds to the Ethereum blockchain."
SOL,"Solana-Based STEPN  ( GMT )  Gains 34,000% In A Month","The governance token of STEPN  ( CRYPTO: GMT ) , known as the ""Green Metaverse Token"", has gained an impressive 34,000% over a span of 30 days.
What Happened: According to data from Benzinga Pro, GMT rallied from a low of $0.1008 on March 11 to a high of $3.79 on April 19.
At press time, GMT was tra"
SOL,Robert Kiyosaki Says Solana Has Bitcoin-Like Potential,"Robert Kiyosaki, the author behind the best-selling ""Rich Dad Poor Dad"" book series, has added another cryptocurrency to his portfolio.
What Happened: In an interview with Stansberry Research earlier this month, Kiyosaki confirmed that he had recently added Solana  ( CRYPTO: SOL )  to his crypto por"
SOL,Should Ethereum Investors Be Worried About This Trend?,A key metric for the Ethereum blockchain is going in the wrong direction.
SOL,"Top 10 NFTs By Weekly Sales Volume: Moonbirds Rockets To Top, Passing Mutant Ape Yacht Club And Bored Ape Yacht Club","The non-fungible token market continues to heat up with strong sales volume on OpenSea, an NFT marketplace for buying and selling items.
A waitlist for the highly anticipated Coinbase Global Inc  ( NASDAQ: COIN )  NFT marketplace has more than 2.5 million people signed up, which could increase the v"
SOL,Looking for the Next Ethereum? 2 Top Cryptocurrencies to Buy Now,These digital assets could make you richer in the long run.
SOL,Liquid Staking: What Is It And How Can It Amplify Your DeFi Strategies?,"By Amit Gajjala
DeFi investors have many innovative tools at their disposal. One of the newest is liquid staking, which is a lever that unlocks liquidity for investors without sacrificing the reliable returns of staking tokens within a proof-of-stake protocol. Thanks to this powerful tool, DeFi inve"
SOL,A Decentralized Twitter? FTX CEO Sam Bankman-Fried Explains How It Could Happen,"Sam Bankman-Fried - the young billionaire chief executive officer of major crypto exchange FTX - shared his thoughts about how a decentralized Twitter Inc.  ( NYSE: TWTR )  could work.
What Happened: Fried said in a Thursday Twitter thread that in a decentralized Twitter, all tweets would be saved o"
SOL,"Should You Buy Ethereum Before or After ""The Merge""?","Ethereum is about to change its fundamental code again, and this update is a big one. Should this event change your investment plans?"
SOL,"If You Invested $100 In Shiba Inu At The First Robinhood Rumor, Here's How Much You'd Have Now","A meme-based cryptocurrency with a large following received one of its biggest wishes Tuesday with the listing on Robinhood Markets Inc  ( NASDAQ: HOOD ) .
Here's how an investment in Shiba Inu  ( CRYPTO: SHIB )  has performed since rumors of a Robinhood listing were started.
What Happened: Robinhoo"
SOL,"Shiba Inu, Solana, Polygon And Compound Land On Robinhood: What You Need To Know","Shiba Inu  ( CRYPTO: SHIB )  is among the four cryptocurrencies that were selected for listing by major retail-oriented stock and crypto exchange Robinhood Markets Inc.  ( NASDAQ: HOOD ) .
What Happened: Robinhood's official website shows that Shiba Inu is already trading on the platform, as well as"
SOL,Bearish Investors: Bitcoin Records $132M Weekly Outflow,"Bitcoin  ( CRYPTO: BTC )  investment products saw the largest outflows since mid-January last week.
What Happened: According to the most recent Digital Asset Fund Flows Weekly Report from CoinShares, Bitcoin funds recorded $132 million in outflows last week.
Ethereum  ( CRYPTO: ETH )  funds saw $15."
SOL,"Why Polkadot, Cardano, and Solana All Dropped Today",The risk-off trade has hit once again.
SOL,Mozilla To Resume Accepting Crypto Donations But Rejects Bitcoin,"The organization behind the fourth most popular desktop browsers in the world has decided to resume accepting cryptocurrency donations. 
In a recent blog post, the Mozilla Foundation's executive director Mark Surman announced that the company will resume the ability to accept cryptocurrency donation"
SOL,Is Bitcoin Too Big To Fail? Here's What Dave Portnoy And Kevin O'Leary Think,"Two influential voices have shared their thoughts on Bitcoin this week. Here's the latest from Kevin O' Leary and Dave Portnoy.
Reserve Currency: Investor and ""Shark Tank"" star Kevin O'Leary has been a vocal Bitcoin  ( CRYPTO: BTC )  bull for some time.
""Bitcoin will become the reserve currency of t"
